"countyName","year","sex","ageGroup","raceNameShort","population"
"Glenn",2020,"MALE","(10,20]","AI/AN",39
"Glenn",2020,"MALE","(20,30]","AI/AN",34
"Glenn",2020,"MALE","(30,40]","AI/AN",31
"Glenn",2020,"MALE","(40,50]","AI/AN",33
"Glenn",2020,"MALE","(50,60]","AI/AN",26
"Glenn",2020,"MALE","(60,70]","AI/AN",24
"Glenn",2020,"MALE","(70,80]","AI/AN",17
"Glenn",2020,"MALE","(80,90]","AI/AN",5
"Glenn",2020,"MALE","(90,100]","AI/AN",0
"Glenn",2020,"MALE","(100,110]","AI/AN",1
"Glenn",2020,"MALE","[0,10]","Asian",51
"Glenn",2020,"MALE","(10,20]","Asian",60
"Glenn",2020,"MALE","(20,30]","Asian",64
"Glenn",2020,"MALE","(30,40]","Asian",60
"Glenn",2020,"MALE","(40,50]","Asian",27
"Glenn",2020,"MALE","(50,60]","Asian",41
"Glenn",2020,"MALE","(60,70]","Asian",34
"Glenn",2020,"MALE","(70,80]","Asian",22
"Glenn",2020,"MALE","(80,90]","Asian",6
"Glenn",2020,"MALE","(90,100]","Asian",2
"Glenn",2020,"MALE","(100,110]","Asian",0
"Glenn",2020,"MALE","[0,10]","NH/PI",1
"Glenn",2020,"MALE","(10,20]","NH/PI",2
"Glenn",2020,"MALE","(20,30]","NH/PI",2
"Glenn",2020,"MALE","(30,40]","NH/PI",3
"Glenn",2020,"MALE","(40,50]","NH/PI",0
"Glenn",2020,"MALE","(50,60]","NH/PI",1
"Glenn",2020,"MALE","(60,70]","NH/PI",1
"Glenn",2020,"MALE","(70,80]","NH/PI",1
"Glenn",2020,"MALE","(80,90]","NH/PI",1
"Glenn",2020,"MALE","(90,100]","NH/PI",0
"Glenn",2020,"MALE","(100,110]","NH/PI",0
"Glenn",2020,"MALE","[0,10]","Multi-Race",43
"Glenn",2020,"MALE","(10,20]","Multi-Race",55
"Glenn",2020,"MALE","(20,30]","Multi-Race",38
"Glenn",2020,"MALE","(30,40]","Multi-Race",27
"Glenn",2020,"MALE","(40,50]","Multi-Race",17
"Glenn",2020,"MALE","(50,60]","Multi-Race",19
"Glenn",2020,"MALE","(60,70]","Multi-Race",16
"Glenn",2020,"MALE","(70,80]","Multi-Race",9
"Glenn",2020,"MALE","(80,90]","Multi-Race",0
"Glenn",2020,"MALE","(90,100]","Multi-Race",0
"Glenn",2020,"MALE","(100,110]","Multi-Race",0
"Glenn",2020,"MALE","[0,10]","Latino",1086
"Glenn",2020,"MALE","(10,20]","Latino",1136
"Glenn",2020,"MALE","(20,30]","Latino",1048
"Glenn",2020,"MALE","(30,40]","Latino",941
"Glenn",2020,"MALE","(40,50]","Latino",723
"Glenn",2020,"MALE","(50,60]","Latino",636
"Glenn",2020,"MALE","(60,70]","Latino",407
"Glenn",2020,"MALE","(70,80]","Latino",173
"Glenn",2020,"MALE","(80,90]","Latino",67
"Glenn",2020,"MALE","(90,100]","Latino",5
"Glenn",2020,"MALE","(100,110]","Latino",0
"Glenn",2021,"FEMALE","[0,10]","White",922
"Glenn",2021,"FEMALE","(10,20]","White",839
"Glenn",2021,"FEMALE","(20,30]","White",863
"Glenn",2021,"FEMALE","(30,40]","White",848
"Glenn",2021,"FEMALE","(40,50]","White",750
"Glenn",2021,"FEMALE","(50,60]","White",993
"Glenn",2021,"FEMALE","(60,70]","White",1170
"Glenn",2021,"FEMALE","(70,80]","White",801
"Glenn",2021,"FEMALE","(80,90]","White",413
"Glenn",2021,"FEMALE","(90,100]","White",85
"Glenn",2021,"FEMALE","(100,110]","White",0
"Glenn",2021,"FEMALE","[0,10]","Black",9
"Glenn",2021,"FEMALE","(10,20]","Black",15
"Glenn",2021,"FEMALE","(20,30]","Black",19
"Glenn",2021,"FEMALE","(30,40]","Black",7
"Glenn",2021,"FEMALE","(40,50]","Black",4
"Glenn",2021,"FEMALE","(50,60]","Black",8
"Glenn",2021,"FEMALE","(60,70]","Black",14
"Glenn",2021,"FEMALE","(70,80]","Black",4
"Glenn",2021,"FEMALE","(80,90]","Black",3
"Glenn",2021,"FEMALE","(90,100]","Black",0
"Glenn",2021,"FEMALE","(100,110]","Black",0
"Glenn",2021,"FEMALE","[0,10]","AI/AN",46
"Glenn",2021,"FEMALE","(10,20]","AI/AN",35
"Glenn",2021,"FEMALE","(20,30]","AI/AN",39
"Glenn",2021,"FEMALE","(30,40]","AI/AN",30
"Glenn",2021,"FEMALE","(40,50]","AI/AN",32
"Glenn",2021,"FEMALE","(50,60]","AI/AN",36
"Glenn",2021,"FEMALE","(60,70]","AI/AN",27
"Glenn",2021,"FEMALE","(70,80]","AI/AN",12
"Glenn",2021,"FEMALE","(80,90]","AI/AN",8
"Glenn",2021,"FEMALE","(90,100]","AI/AN",0
"Glenn",2021,"FEMALE","(100,110]","AI/AN",0
"Glenn",2021,"FEMALE","[0,10]","Asian",45
"Glenn",2021,"FEMALE","(10,20]","Asian",46
"Glenn",2021,"FEMALE","(20,30]","Asian",65
"Glenn",2021,"FEMALE","(30,40]","Asian",43
"Glenn",2021,"FEMALE","(40,50]","Asian",31
"Glenn",2021,"FEMALE","(50,60]","Asian",54
"Glenn",2021,"FEMALE","(60,70]","Asian",39
"Glenn",2021,"FEMALE","(70,80]","Asian",27
"Glenn",2021,"FEMALE","(80,90]","Asian",2
"Glenn",2021,"FEMALE","(90,100]","Asian",4
"Glenn",2021,"FEMALE","(100,110]","Asian",0
"Glenn",2021,"FEMALE","[0,10]","NH/PI",1
"Glenn",2021,"FEMALE","(10,20]","NH/PI",0
"Glenn",2021,"FEMALE","(20,30]","NH/PI",1
"Glenn",2021,"FEMALE","(30,40]","NH/PI",2
"Glenn",2021,"FEMALE","(40,50]","NH/PI",0
"Glenn",2021,"FEMALE","(50,60]","NH/PI",4
"Glenn",2021,"FEMALE","(60,70]","NH/PI",2
"Glenn",2021,"FEMALE","(70,80]","NH/PI",1
"Glenn",2021,"FEMALE","(80,90]","NH/PI",0
"Glenn",2021,"FEMALE","(90,100]","NH/PI",0
"Glenn",2021,"FEMALE","(100,110]","NH/PI",1
"Glenn",2021,"FEMALE","[0,10]","Multi-Race",46
"Glenn",2021,"FEMALE","(10,20]","Multi-Race",65
"Glenn",2021,"FEMALE","(20,30]","Multi-Race",41
"Glenn",2021,"FEMALE","(30,40]","Multi-Race",45
"Glenn",2021,"FEMALE","(40,50]","Multi-Race",30
"Glenn",2021,"FEMALE","(50,60]","Multi-Race",32
"Glenn",2021,"FEMALE","(60,70]","Multi-Race",16
"Glenn",2021,"FEMALE","(70,80]","Multi-Race",18
"Glenn",2021,"FEMALE","(80,90]","Multi-Race",4
"Glenn",2021,"FEMALE","(90,100]","Multi-Race",0
"Glenn",2021,"FEMALE","(100,110]","Multi-Race",0
"Glenn",2021,"FEMALE","[0,10]","Latino",974
"Glenn",2021,"FEMALE","(10,20]","Latino",1074
"Glenn",2021,"FEMALE","(20,30]","Latino",937
"Glenn",2021,"FEMALE","(30,40]","Latino",823
"Glenn",2021,"FEMALE","(40,50]","Latino",678
"Glenn",2021,"FEMALE","(50,60]","Latino",529
"Glenn",2021,"FEMALE","(60,70]","Latino",378
"Glenn",2021,"FEMALE","(70,80]","Latino",163
"Glenn",2021,"FEMALE","(80,90]","Latino",83
"Glenn",2021,"FEMALE","(90,100]","Latino",5
"Glenn",2021,"FEMALE","(100,110]","Latino",0
"Glenn",2021,"MALE","[0,10]","White",948
"Glenn",2021,"MALE","(10,20]","White",931
"Glenn",2021,"MALE","(20,30]","White",1033
"Glenn",2021,"MALE","(30,40]","White",853
"Glenn",2021,"MALE","(40,50]","White",771
"Glenn",2021,"MALE","(50,60]","White",869
"Glenn",2021,"MALE","(60,70]","White",1126
"Glenn",2021,"MALE","(70,80]","White",796
"Glenn",2021,"MALE","(80,90]","White",307
"Glenn",2021,"MALE","(90,100]","White",34
"Glenn",2021,"MALE","(100,110]","White",0
"Glenn",2021,"MALE","[0,10]","Black",23
"Glenn",2021,"MALE","(10,20]","Black",19
"Glenn",2021,"MALE","(20,30]","Black",21
"Glenn",2021,"MALE","(30,40]","Black",22
"Glenn",2021,"MALE","(40,50]","Black",12
"Glenn",2021,"MALE","(50,60]","Black",15
"Glenn",2021,"MALE","(60,70]","Black",11
"Glenn",2021,"MALE","(70,80]","Black",8
"Glenn",2021,"MALE","(80,90]","Black",3
"Glenn",2021,"MALE","(90,100]","Black",0
"Glenn",2021,"MALE","(100,110]","Black",0
"Glenn",2021,"MALE","[0,10]","AI/AN",16
"Glenn",2021,"MALE","(10,20]","AI/AN",31
"Glenn",2021,"MALE","(20,30]","AI/AN",34
"Glenn",2021,"MALE","(30,40]","AI/AN",32
"Glenn",2021,"MALE","(40,50]","AI/AN",30
"Glenn",2021,"MALE","(50,60]","AI/AN",27
"Glenn",2021,"MALE","(60,70]","AI/AN",24
"Glenn",2021,"MALE","(70,80]","AI/AN",14
"Glenn",2021,"MALE","(80,90]","AI/AN",9
"Glenn",2021,"MALE","(90,100]","AI/AN",0
"Glenn",2021,"MALE","(100,110]","AI/AN",1
"Glenn",2021,"MALE","[0,10]","Asian",57
"Glenn",2021,"MALE","(10,20]","Asian",58
"Glenn",2021,"MALE","(20,30]","Asian",63
"Glenn",2021,"MALE","(30,40]","Asian",58
"Glenn",2021,"MALE","(40,50]","Asian",31
"Glenn",2021,"MALE","(50,60]","Asian",37
"Glenn",2021,"MALE","(60,70]","Asian",35
"Glenn",2021,"MALE","(70,80]","Asian",21
"Glenn",2021,"MALE","(80,90]","Asian",8
"Glenn",2021,"MALE","(90,100]","Asian",2
"Glenn",2021,"MALE","(100,110]","Asian",0
"Glenn",2021,"MALE","[0,10]","NH/PI",0
"Glenn",2021,"MALE","(10,20]","NH/PI",3
"Glenn",2021,"MALE","(20,30]","NH/PI",2
"Glenn",2021,"MALE","(30,40]","NH/PI",3
"Glenn",2021,"MALE","(40,50]","NH/PI",0
"Glenn",2021,"MALE","(50,60]","NH/PI",0
"Glenn",2021,"MALE","(60,70]","NH/PI",1
"Glenn",2021,"MALE","(70,80]","NH/PI",1
"Glenn",2021,"MALE","(80,90]","NH/PI",1
"Glenn",2021,"MALE","(90,100]","NH/PI",0
"Glenn",2021,"MALE","(100,110]","NH/PI",1
"Glenn",2021,"MALE","[0,10]","Multi-Race",46
"Glenn",2021,"MALE","(10,20]","Multi-Race",46
"Glenn",2021,"MALE","(20,30]","Multi-Race",46
"Glenn",2021,"MALE","(30,40]","Multi-Race",25
"Glenn",2021,"MALE","(40,50]","Multi-Race",20
"Glenn",2021,"MALE","(50,60]","Multi-Race",18
"Glenn",2021,"MALE","(60,70]","Multi-Race",16
"Glenn",2021,"MALE","(70,80]","Multi-Race",8
"Glenn",2021,"MALE","(80,90]","Multi-Race",1
"Glenn",2021,"MALE","(90,100]","Multi-Race",0
"Glenn",2021,"MALE","(100,110]","Multi-Race",0
"Glenn",2021,"MALE","[0,10]","Latino",1067
"Glenn",2021,"MALE","(10,20]","Latino",1147
"Glenn",2021,"MALE","(20,30]","Latino",1033
"Glenn",2021,"MALE","(30,40]","Latino",947
"Glenn",2021,"MALE","(40,50]","Latino",701
"Glenn",2021,"MALE","(50,60]","Latino",638
"Glenn",2021,"MALE","(60,70]","Latino",416
"Glenn",2021,"MALE","(70,80]","Latino",191
"Glenn",2021,"MALE","(80,90]","Latino",69
"Glenn",2021,"MALE","(90,100]","Latino",7
"Glenn",2021,"MALE","(100,110]","Latino",0
"Glenn",2022,"FEMALE","[0,10]","White",904
"Glenn",2022,"FEMALE","(10,20]","White",816
"Glenn",2022,"FEMALE","(20,30]","White",894
"Glenn",2022,"FEMALE","(30,40]","White",827
"Glenn",2022,"FEMALE","(40,50]","White",776
"Glenn",2022,"FEMALE","(50,60]","White",927
"Glenn",2022,"FEMALE","(60,70]","White",1140
"Glenn",2022,"FEMALE","(70,80]","White",842
"Glenn",2022,"FEMALE","(80,90]","White",407
"Glenn",2022,"FEMALE","(90,100]","White",93
"Glenn",2022,"FEMALE","(100,110]","White",0
"Glenn",2022,"FEMALE","[0,10]","Black",13
"Glenn",2022,"FEMALE","(10,20]","Black",14
"Glenn",2022,"FEMALE","(20,30]","Black",17
"Glenn",2022,"FEMALE","(30,40]","Black",9
"Glenn",2022,"FEMALE","(40,50]","Black",3
"Glenn",2022,"FEMALE","(50,60]","Black",8
"Glenn",2022,"FEMALE","(60,70]","Black",12
"Glenn",2022,"FEMALE","(70,80]","Black",5
"Glenn",2022,"FEMALE","(80,90]","Black",4
"Glenn",2022,"FEMALE","(90,100]","Black",0
"Glenn",2022,"FEMALE","(100,110]","Black",0
"Glenn",2022,"FEMALE","[0,10]","AI/AN",43
"Glenn",2022,"FEMALE","(10,20]","AI/AN",30
"Glenn",2022,"FEMALE","(20,30]","AI/AN",43
"Glenn",2022,"FEMALE","(30,40]","AI/AN",31
"Glenn",2022,"FEMALE","(40,50]","AI/AN",31
"Glenn",2022,"FEMALE","(50,60]","AI/AN",32
"Glenn",2022,"FEMALE","(60,70]","AI/AN",30
"Glenn",2022,"FEMALE","(70,80]","AI/AN",15
"Glenn",2022,"FEMALE","(80,90]","AI/AN",8
"Glenn",2022,"FEMALE","(90,100]","AI/AN",0
"Glenn",2022,"FEMALE","(100,110]","AI/AN",0
"Glenn",2022,"FEMALE","[0,10]","Asian",47
"Glenn",2022,"FEMALE","(10,20]","Asian",51
"Glenn",2022,"FEMALE","(20,30]","Asian",55
"Glenn",2022,"FEMALE","(30,40]","Asian",48
"Glenn",2022,"FEMALE","(40,50]","Asian",29
"Glenn",2022,"FEMALE","(50,60]","Asian",48
"Glenn",2022,"FEMALE","(60,70]","Asian",44
"Glenn",2022,"FEMALE","(70,80]","Asian",28
"Glenn",2022,"FEMALE","(80,90]","Asian",3
"Glenn",2022,"FEMALE","(90,100]","Asian",3
"Glenn",2022,"FEMALE","(100,110]","Asian",0
"Glenn",2022,"FEMALE","[0,10]","NH/PI",1
"Glenn",2022,"FEMALE","(10,20]","NH/PI",0
"Glenn",2022,"FEMALE","(20,30]","NH/PI",1
"Glenn",2022,"FEMALE","(30,40]","NH/PI",2
"Glenn",2022,"FEMALE","(40,50]","NH/PI",0
"Glenn",2022,"FEMALE","(50,60]","NH/PI",5
"Glenn",2022,"FEMALE","(60,70]","NH/PI",2
"Glenn",2022,"FEMALE","(70,80]","NH/PI",1
"Glenn",2022,"FEMALE","(80,90]","NH/PI",0
"Glenn",2022,"FEMALE","(90,100]","NH/PI",0
"Glenn",2022,"FEMALE","(100,110]","NH/PI",0
"Glenn",2022,"FEMALE","[0,10]","Multi-Race",42
"Glenn",2022,"FEMALE","(10,20]","Multi-Race",54
"Glenn",2022,"FEMALE","(20,30]","Multi-Race",50
"Glenn",2022,"FEMALE","(30,40]","Multi-Race",47
"Glenn",2022,"FEMALE","(40,50]","Multi-Race",32
"Glenn",2022,"FEMALE","(50,60]","Multi-Race",28
"Glenn",2022,"FEMALE","(60,70]","Multi-Race",20
"Glenn",2022,"FEMALE","(70,80]","Multi-Race",17
"Glenn",2022,"FEMALE","(80,90]","Multi-Race",5
"Glenn",2022,"FEMALE","(90,100]","Multi-Race",0
"Glenn",2022,"FEMALE","(100,110]","Multi-Race",0
"Glenn",2022,"FEMALE","[0,10]","Latino",960
"Glenn",2022,"FEMALE","(10,20]","Latino",1061
"Glenn",2022,"FEMALE","(20,30]","Latino",953
"Glenn",2022,"FEMALE","(30,40]","Latino",820
"Glenn",2022,"FEMALE","(40,50]","Latino",672
"Glenn",2022,"FEMALE","(50,60]","Latino",554
"Glenn",2022,"FEMALE","(60,70]","Latino",384
"Glenn",2022,"FEMALE","(70,80]","Latino",171
"Glenn",2022,"FEMALE","(80,90]","Latino",91
"Glenn",2022,"FEMALE","(90,100]","Latino",9
"Glenn",2022,"FEMALE","(100,110]","Latino",0
"Glenn",2022,"MALE","[0,10]","White",933
"Glenn",2022,"MALE","(10,20]","White",956
"Glenn",2022,"MALE","(20,30]","White",1030
"Glenn",2022,"MALE","(30,40]","White",868
"Glenn",2022,"MALE","(40,50]","White",763
"Glenn",2022,"MALE","(50,60]","White",827
"Glenn",2022,"MALE","(60,70]","White",1107
"Glenn",2022,"MALE","(70,80]","White",805
"Glenn",2022,"MALE","(80,90]","White",337
"Glenn",2022,"MALE","(90,100]","White",29
"Glenn",2022,"MALE","(100,110]","White",0
"Glenn",2022,"MALE","[0,10]","Black",28
"Glenn",2022,"MALE","(10,20]","Black",17
"Glenn",2022,"MALE","(20,30]","Black",22
"Glenn",2022,"MALE","(30,40]","Black",20
"Glenn",2022,"MALE","(40,50]","Black",14
"Glenn",2022,"MALE","(50,60]","Black",15
"Glenn",2022,"MALE","(60,70]","Black",10
"Glenn",2022,"MALE","(70,80]","Black",7
"Glenn",2022,"MALE","(80,90]","Black",4
"Glenn",2022,"MALE","(90,100]","Black",0
"Glenn",2022,"MALE","(100,110]","Black",0
"Glenn",2022,"MALE","[0,10]","AI/AN",19
"Glenn",2022,"MALE","(10,20]","AI/AN",47
"Glenn",2022,"MALE","(20,30]","AI/AN",26
"Glenn",2022,"MALE","(30,40]","AI/AN",33
"Glenn",2022,"MALE","(40,50]","AI/AN",30
"Glenn",2022,"MALE","(50,60]","AI/AN",25
"Glenn",2022,"MALE","(60,70]","AI/AN",27
"Glenn",2022,"MALE","(70,80]","AI/AN",15
"Glenn",2022,"MALE","(80,90]","AI/AN",10
"Glenn",2022,"MALE","(90,100]","AI/AN",0
"Glenn",2022,"MALE","(100,110]","AI/AN",1
"Glenn",2022,"MALE","[0,10]","Asian",59
"Glenn",2022,"MALE","(10,20]","Asian",62
"Glenn",2022,"MALE","(20,30]","Asian",55
"Glenn",2022,"MALE","(30,40]","Asian",60
"Glenn",2022,"MALE","(40,50]","Asian",35
"Glenn",2022,"MALE","(50,60]","Asian",37
"Glenn",2022,"MALE","(60,70]","Asian",37
"Glenn",2022,"MALE","(70,80]","Asian",18
"Glenn",2022,"MALE","(80,90]","Asian",8
"Glenn",2022,"MALE","(90,100]","Asian",2
"Glenn",2022,"MALE","(100,110]","Asian",0
"Glenn",2022,"MALE","[0,10]","NH/PI",0
"Glenn",2022,"MALE","(10,20]","NH/PI",2
"Glenn",2022,"MALE","(20,30]","NH/PI",2
"Glenn",2022,"MALE","(30,40]","NH/PI",3
"Glenn",2022,"MALE","(40,50]","NH/PI",0
"Glenn",2022,"MALE","(50,60]","NH/PI",0
"Glenn",2022,"MALE","(60,70]","NH/PI",1
"Glenn",2022,"MALE","(70,80]","NH/PI",2
"Glenn",2022,"MALE","(80,90]","NH/PI",0
"Glenn",2022,"MALE","(90,100]","NH/PI",1
"Glenn",2022,"MALE","(100,110]","NH/PI",0
"Glenn",2022,"MALE","[0,10]","Multi-Race",52
"Glenn",2022,"MALE","(10,20]","Multi-Race",47
"Glenn",2022,"MALE","(20,30]","Multi-Race",52
"Glenn",2022,"MALE","(30,40]","Multi-Race",24
"Glenn",2022,"MALE","(40,50]","Multi-Race",20
"Glenn",2022,"MALE","(50,60]","Multi-Race",18
"Glenn",2022,"MALE","(60,70]","Multi-Race",16
"Glenn",2022,"MALE","(70,80]","Multi-Race",9
"Glenn",2022,"MALE","(80,90]","Multi-Race",1
"Glenn",2022,"MALE","(90,100]","Multi-Race",0
"Glenn",2022,"MALE","(100,110]","Multi-Race",0
"Glenn",2022,"MALE","[0,10]","Latino",1051
"Glenn",2022,"MALE","(10,20]","Latino",1128
"Glenn",2022,"MALE","(20,30]","Latino",1065
"Glenn",2022,"MALE","(30,40]","Latino",933
"Glenn",2022,"MALE","(40,50]","Latino",732
"Glenn",2022,"MALE","(50,60]","Latino",636
"Glenn",2022,"MALE","(60,70]","Latino",445
"Glenn",2022,"MALE","(70,80]","Latino",184
"Glenn",2022,"MALE","(80,90]","Latino",75
"Glenn",2022,"MALE","(90,100]","Latino",3
"Glenn",2022,"MALE","(100,110]","Latino",0
"Humboldt",2020,"FEMALE","[0,10]","White",5155
"Humboldt",2020,"FEMALE","(10,20]","White",5957
"Humboldt",2020,"FEMALE","(20,30]","White",5833
"Humboldt",2020,"FEMALE","(30,40]","White",5758
"Humboldt",2020,"FEMALE","(40,50]","White",5415
"Humboldt",2020,"FEMALE","(50,60]","White",5934
"Humboldt",2020,"FEMALE","(60,70]","White",8209
"Humboldt",2020,"FEMALE","(70,80]","White",4833
"Humboldt",2020,"FEMALE","(80,90]","White",2140
"Humboldt",2020,"FEMALE","(90,100]","White",465
"Humboldt",2020,"FEMALE","(100,110]","White",5
"Humboldt",2020,"FEMALE","[0,10]","Black",113
"Humboldt",2020,"FEMALE","(10,20]","Black",108
"Humboldt",2020,"FEMALE","(20,30]","Black",124
"Humboldt",2020,"FEMALE","(30,40]","Black",78
"Humboldt",2020,"FEMALE","(40,50]","Black",59
"Humboldt",2020,"FEMALE","(50,60]","Black",75
"Humboldt",2020,"FEMALE","(60,70]","Black",79
"Humboldt",2020,"FEMALE","(70,80]","Black",15
"Humboldt",2020,"FEMALE","(80,90]","Black",7
"Humboldt",2020,"FEMALE","(90,100]","Black",2
"Humboldt",2020,"FEMALE","(100,110]","Black",0
"Humboldt",2020,"FEMALE","[0,10]","AI/AN",430
"Humboldt",2020,"FEMALE","(10,20]","AI/AN",691
"Humboldt",2020,"FEMALE","(20,30]","AI/AN",543
"Humboldt",2020,"FEMALE","(30,40]","AI/AN",414
"Humboldt",2020,"FEMALE","(40,50]","AI/AN",372
"Humboldt",2020,"FEMALE","(50,60]","AI/AN",390
"Humboldt",2020,"FEMALE","(60,70]","AI/AN",373
"Humboldt",2020,"FEMALE","(70,80]","AI/AN",207
"Humboldt",2020,"FEMALE","(80,90]","AI/AN",78
"Humboldt",2020,"FEMALE","(90,100]","AI/AN",19
"Humboldt",2020,"FEMALE","(100,110]","AI/AN",0
"Humboldt",2020,"FEMALE","[0,10]","Asian",265
"Humboldt",2020,"FEMALE","(10,20]","Asian",291
"Humboldt",2020,"FEMALE","(20,30]","Asian",290
"Humboldt",2020,"FEMALE","(30,40]","Asian",201
"Humboldt",2020,"FEMALE","(40,50]","Asian",169
"Humboldt",2020,"FEMALE","(50,60]","Asian",229
"Humboldt",2020,"FEMALE","(60,70]","Asian",135
"Humboldt",2020,"FEMALE","(70,80]","Asian",97
"Humboldt",2020,"FEMALE","(80,90]","Asian",31
"Humboldt",2020,"FEMALE","(90,100]","Asian",5
"Humboldt",2020,"FEMALE","(100,110]","Asian",0
"Humboldt",2020,"FEMALE","[0,10]","NH/PI",21
"Humboldt",2020,"FEMALE","(10,20]","NH/PI",30
"Humboldt",2020,"FEMALE","(20,30]","NH/PI",34
"Humboldt",2020,"FEMALE","(30,40]","NH/PI",29
"Humboldt",2020,"FEMALE","(40,50]","NH/PI",21
"Humboldt",2020,"FEMALE","(50,60]","NH/PI",17
"Humboldt",2020,"FEMALE","(60,70]","NH/PI",12
"Humboldt",2020,"FEMALE","(70,80]","NH/PI",7
"Humboldt",2020,"FEMALE","(80,90]","NH/PI",0
"Humboldt",2020,"FEMALE","(90,100]","NH/PI",1
"Humboldt",2020,"FEMALE","(100,110]","NH/PI",0
"Humboldt",2020,"FEMALE","[0,10]","Multi-Race",520
"Humboldt",2020,"FEMALE","(10,20]","Multi-Race",690
"Humboldt",2020,"FEMALE","(20,30]","Multi-Race",559
"Humboldt",2020,"FEMALE","(30,40]","Multi-Race",333
"Humboldt",2020,"FEMALE","(40,50]","Multi-Race",254
"Humboldt",2020,"FEMALE","(50,60]","Multi-Race",276
"Humboldt",2020,"FEMALE","(60,70]","Multi-Race",217
"Humboldt",2020,"FEMALE","(70,80]","Multi-Race",130
"Humboldt",2020,"FEMALE","(80,90]","Multi-Race",39
"Humboldt",2020,"FEMALE","(90,100]","Multi-Race",4
"Humboldt",2020,"FEMALE","(100,110]","Multi-Race",0
"Humboldt",2020,"FEMALE","[0,10]","Latino",1371
"Humboldt",2020,"FEMALE","(10,20]","Latino",1592
"Humboldt",2020,"FEMALE","(20,30]","Latino",1309
"Humboldt",2020,"FEMALE","(30,40]","Latino",982
"Humboldt",2020,"FEMALE","(40,50]","Latino",784
"Humboldt",2020,"FEMALE","(50,60]","Latino",546
"Humboldt",2020,"FEMALE","(60,70]","Latino",408
"Humboldt",2020,"FEMALE","(70,80]","Latino",151
"Humboldt",2020,"FEMALE","(80,90]","Latino",71
"Humboldt",2020,"FEMALE","(90,100]","Latino",19
"Humboldt",2020,"FEMALE","(100,110]","Latino",0
"Humboldt",2020,"MALE","[0,10]","White",5374
"Humboldt",2020,"MALE","(10,20]","White",6103
"Humboldt",2020,"MALE","(20,30]","White",6188
"Humboldt",2020,"MALE","(30,40]","White",6551
"Humboldt",2020,"MALE","(40,50]","White",6276
"Humboldt",2020,"MALE","(50,60]","White",6088
"Humboldt",2020,"MALE","(60,70]","White",7374
"Humboldt",2020,"MALE","(70,80]","White",4521
"Humboldt",2020,"MALE","(80,90]","White",1435
"Humboldt",2020,"MALE","(90,100]","White",230
"Humboldt",2020,"MALE","(100,110]","White",0
"Humboldt",2020,"MALE","[0,10]","Black",116
"Humboldt",2020,"MALE","(10,20]","Black",162
"Humboldt",2020,"MALE","(20,30]","Black",175
"Humboldt",2020,"MALE","(30,40]","Black",176
"Humboldt",2020,"MALE","(40,50]","Black",128
"Humboldt",2020,"MALE","(50,60]","Black",73
"Humboldt",2020,"MALE","(60,70]","Black",76
"Humboldt",2020,"MALE","(70,80]","Black",32
"Humboldt",2020,"MALE","(80,90]","Black",11
"Humboldt",2020,"MALE","(90,100]","Black",0
"Humboldt",2020,"MALE","(100,110]","Black",0
"Humboldt",2020,"MALE","[0,10]","AI/AN",458
"Humboldt",2020,"MALE","(10,20]","AI/AN",727
"Humboldt",2020,"MALE","(20,30]","AI/AN",652
"Humboldt",2020,"MALE","(30,40]","AI/AN",392
"Humboldt",2020,"MALE","(40,50]","AI/AN",371
"Humboldt",2020,"MALE","(50,60]","AI/AN",327
"Humboldt",2020,"MALE","(60,70]","AI/AN",279
"Humboldt",2020,"MALE","(70,80]","AI/AN",122
"Humboldt",2020,"MALE","(80,90]","AI/AN",58
"Humboldt",2020,"MALE","(90,100]","AI/AN",13
"Humboldt",2020,"MALE","(100,110]","AI/AN",1
"Humboldt",2020,"MALE","[0,10]","Asian",246
"Humboldt",2020,"MALE","(10,20]","Asian",290
"Humboldt",2020,"MALE","(20,30]","Asian",274
"Humboldt",2020,"MALE","(30,40]","Asian",195
"Humboldt",2020,"MALE","(40,50]","Asian",143
"Humboldt",2020,"MALE","(50,60]","Asian",152
"Humboldt",2020,"MALE","(60,70]","Asian",101
"Humboldt",2020,"MALE","(70,80]","Asian",55
"Humboldt",2020,"MALE","(80,90]","Asian",24
"Humboldt",2020,"MALE","(90,100]","Asian",5
"Humboldt",2020,"MALE","(100,110]","Asian",1
"Humboldt",2020,"MALE","[0,10]","NH/PI",15
"Humboldt",2020,"MALE","(10,20]","NH/PI",21
"Humboldt",2020,"MALE","(20,30]","NH/PI",33
"Humboldt",2020,"MALE","(30,40]","NH/PI",38
"Humboldt",2020,"MALE","(40,50]","NH/PI",28
"Humboldt",2020,"MALE","(50,60]","NH/PI",19
"Humboldt",2020,"MALE","(60,70]","NH/PI",8
"Humboldt",2020,"MALE","(70,80]","NH/PI",1
"Humboldt",2020,"MALE","(80,90]","NH/PI",3
"Humboldt",2020,"MALE","(90,100]","NH/PI",1
"Humboldt",2020,"MALE","(100,110]","NH/PI",0
"Humboldt",2020,"MALE","[0,10]","Multi-Race",534
"Humboldt",2020,"MALE","(10,20]","Multi-Race",684
"Humboldt",2020,"MALE","(20,30]","Multi-Race",552
"Humboldt",2020,"MALE","(30,40]","Multi-Race",334
"Humboldt",2020,"MALE","(40,50]","Multi-Race",239
"Humboldt",2020,"MALE","(50,60]","Multi-Race",214
